id,store_name,address,hotline,hours,utilities,picture_url,detail_url,tinh_thanh
691,Highlands Coffee Tôn Đức Thắng Rạch Giá,"47-50 Tôn Đức Thắng, Phường Vĩnh Bảo, Tp. Rạch Giá, Tỉnh Kiên Giang",0297 730 2324,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/691/x.html,Kiên Giang
688,Highlands Coffee Pham Van Dong Ntrang,"Góc Phạm Văn Đồng - Tôn Thất Tùng, Vĩnh Thọ, Nha Trang, Khánh Hòa",0258 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/688/x.html,Khánh Hòa
692,Highlands Coffee Trần Văn Khéo - Cần Thơ,"66-68 Trần Văn Khéo, Phường Cái Khế, Quận Ninh Kiều, TP. Cần Thơ",0292 730 2324,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/692/x.html,Cần Thơ
693,Highlands Coffee TTC Phan Thiết,"206 Lê Lợi, P. Hưng Long, Tp. Phan Thiết, Tỉnh Bình Thuận",0252 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/693/x.html,Bình Thuận
696,Highlands Coffee Cao Lỗ Đông Anh Hà Nội,"4RQW+VG Đông Anh, Hà Nội, Việt Nam",024 56780091,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/696/x.html,Hà Nội
694,Highlands Coffee Intracom Đông Anh Hà Nội,"Tầng 1, Tòa Intracom Riverside Xã Vinh Ngọc Đông Anh Hà Nội",024 56780037,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/694/x.html,Hà Nội
697,Highlands Coffee Trần Nguyên Hãn Hải Phòng,203 Trần Nguyễn Hãn quận Lê Chân TP. Hải Phòng,0225 7300298,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/697/x.html,Hải Phòng
695,Highlands Coffee Nguyễn Thị Lưu Bắc Giang,"351 Nguyễn Thị Lưu, Ngô Quyền, Thành phố Bắc Giang, Bắc Giang",0204 7300590,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/695/x.html,Bắc Giang
698,Highlands Coffee Đại Phúc Bình Chánh,"125 Đường Số 1, Lô 8, Khu 9A+B (9B8), Khu chức năng 9, Đô Thị Mới,Nam TP., Xã Bình Hưng, Huyện Bình Chánh",028 7108 0106,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/698/x.html,Hồ Chí Minh
699,Highlands Coffee CV Sông Hậu - Cần Thơ,"09 Sông Hậu, Phường Cái Khế, Quận Ninh Kiều, TP. Cần Thơ",0292 730 2425,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/699/x.html,Cần Thơ
700,Highlands Coffee Le Huan Hue,"27 Lê Huân, phường Thuận Hòa, Thành Phố Huế, Tỉnh Thừa Thiên Huế",0234 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/700/x.html,Thừa Thiên - Huế
701,Highlands Coffee Lê Văn Thọ - Gò Vấp,"432 Lê Văn Thọ, Phường 16, Quận Gò Vấp, TP. Hồ Chí Minh",028 7100 0432,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/701/x.html,Hồ Chí Minh
702,Highlands Coffee Phan Huy Ích 2 - Tân Bình,"53 Phan Huy Ích, Phường 15, Quận Tân Bình, TP. Hồ Chí Minh",028 7100 0053,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/702/x.html,Hồ Chí Minh
703,Highlands Coffee Crescent Mall,"GF-58B Crescent Mall, 101 Tôn Dật Tiên, Tân Phú, Quận 7, TP.HCM",028 7108 8101,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/703/x.html,Hồ Chí Minh
704,Highlands Coffee D9 Tân Phú,"71 Đường D9, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",028 710 20071,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/704/x.html,Hồ Chí Minh
705,Highlands Coffee KĐT Thanh Hà Hà Nội,"WQHM+VJ, Thanh Oai, Hà Nội, Việt Nam (B2.1-HH03C, Khu đô thị Thanh Hà, Cự Khê, Thanh Oai, Hà Nội)",024 56780106,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/705/x.html,Hà Nội
706,Highlands Coffee BH68 Vinhomes Ocean Park,"HD03-SP.BH-68 &amp; HD03-SP.BH-01 Block CCKO-03 (HD03-SP) TT. Trâu Quỳ, Gia Lâm, Hà Nội",024 56780178,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/706/x.html,Hà Nội
707,Highlands Coffee Nguyễn Khánh Toàn Hà Nội,"02 Nguyễn Khánh Toàn, Quan Hoa, Cầu Giấy, Hà Nội",024 56780175,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/707/x.html,Hà Nội
708,Highlands Coffee Lotte Mall West Lake HN,"272 đường Võ Chí Công, Tây Hồ, Hà Nội",024 56780076,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/708/x.html,Hà Nội
709,Highlands Coffee Quang Trung Uông Bí QN,430 Quang Trung TP. Uông Bí Quảng Ninh,0203 7300335,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/709/x.html,Quảng Ninh
710,Highlands Coffee N06B1 Thành Thái Hà Nội,"N06B1 Khu Đô thị mới Dịch Vọng, Dịch Vọng, Cầu Giấy Hà Nội",024 56780108,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/710/x.html,Hà Nội
711,Highlands Coffee Hà Đô Centrosa,"J-1. TM.03-1, Tầng 1, lô Jasmine, Hà Đô Centrosa Garden, Số 200, Đường 3 Tháng 2, P. 12, Q. 10 TP.HCM",028 7108 0032,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/711/x.html,Hồ Chí Minh
712,Highlands Coffee Hùng Vương D5,"153 Hùng Vương, Phường 4, Quận 5, TP.HCM",028 7100 0153,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/712/x.html,Hồ Chí Minh
714,Highlands Coffee 107 Tran Phu BMT,"107-109 Trần Phú, Thành Công, Buôn Ma Thuột",0262 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/714/x.html,Đắk Lắk
713,Highlands Coffee Huỳnh Cương - Cần Thơ,"198–200 Huỳnh Cương, Phường An Cư, Quận Ninh Kiều, TP. Cần Thơ",0292 730 2627,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/713/x.html,Cần Thơ
715,Highlands Coffee Nguyen An Ninh-VTA,"601 Nguyễn An Ninh, phường Nguyễn An Ninh, Tp. Vũng Tàu, Bà Rịa – Vũng Tàu",0254 730 2627,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/715/x.html,Bà Rịa - Vũng Tàu
716,Highlands Coffee Le Duan Long Thanh 2,"70 Lê Duẩn, Long Thành, Đồng Nai",0251 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/716/x.html,Đồng Nai
717,Highlands Coffee Đồng Khởi Bến Tre,"Đại Lộ Đồng Khởi, Phường Phú Tân, Thành Phố Bến Tre, Tỉnh Bến Tre",0275 730 2425,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/717/x.html,Bến Tre
718,Highlands Coffee Nguyễn Trung Trực - Rạch Giá,"332A &amp; 334 Nguyễn Trung Trực, Phường Vĩnh Lạc, TP. Rạch Giá, Tỉnh Kiên Giang",0297 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/718/x.html,Kiên Giang
719,Highlands Coffee 416 Phạm Văn Đồng - Bình Thạnh,"416 Phạm Văn Đồng, Phường 11, Quận Bình Thạnh, TP. HCM",028 7100 0416,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/719/x.html,Hồ Chí Minh
720,Highlands Coffee Hòa Bình - Bạc Liêu,"Số 01A, Đường Hòa Bình, Khóm 6, Phường 1, TP. Bạc Liêu, Tỉnh Bạc Liêu",0291 730 2425,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/720/x.html,Hòa Bình
721,Highlands Coffee 148 Nguyễn Chánh HN,"148 Nguyễn Chánh, Khu Đô Thị Nam Trung Yên, Cầu Giấy, Hà Nội",024 56780179,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/721/x.html,Hà Nội
722,Highlands Coffee Go&#33; Mall Hải Phòng,"Go&#33; Hải Phòng, Lê Hồng Phong, phường Đằng Giang, quận Ngô Quyền, Hải Phòng",0225 7300395,8:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/722/x.html,Hải Phòng
723,Highlands Coffee Ngoại Giao Đòan HN,"BT F03 Ngoại Giao Đoàn, phường Xuân Đỉnh, quận Bắc Từ Liêm, Hà Nội",024 56780176,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/723/x.html,Hà Nội
724,Highlands Coffee 15 Khuất Duy Tiến HN,"15 Khuất Duy Tiến, Thanh Xuân Bắc, Thanh Xuân, Hà Nội",024 56780093,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/724/x.html,Hà Nội
725,Highlands Coffee Nguyễn Đức Cảnh D7,"06 Nguyễn Đức Cảnh, Khu Mỹ Khánh 2-H4-2, Phường Tân Phong, Quận 7 Tp.HCM",028 7108 6006,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/725/x.html,Hồ Chí Minh
727,Highlands Coffee Hùng Vương Tân An,"123 Hùng Vương, Phường 6, Tp. Tân An, Tỉnh Long An",0272 730 2425,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/727/x.html,Long An
728,Highlands Coffee 30 Tháng 4 Tây Ninh,"30 Tháng 4, Phường 3, Tp. Tây Ninh, Tỉnh Tây Ninh",0276 730 2425,6:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/728/x.html,Tây Ninh
726,Highlands Coffee E15-T1 Nội Bài,"Sảnh E, Tầng 1, Nhà ga T1 Nội Bài, xã Phú Minh, Huyền Sóc Sơn, Thành phố Hà Nội",02456780024,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/726/x.html,Hà Nội
729,Highlands Coffee Nguyễn Văn Trỗi HCM,"88 Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, Tp.HCM",028 7107 9088,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/729/x.html,Hồ Chí Minh
731,Highlands Coffee Đại học Phenikaa Hà Nội,"Đại học Phenikaa, Yen Nghĩa, Hà Đông, Hà Nội",024 56780171,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/731/x.html,Quảng Trị
730,Highlands Coffee 01 Lê Duẩn Hà Nội,"01 Lê Duẩn, phường Điện Biên, quận Ba Đình, Hà Nội",024 56780170,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/730/x.html,Điện Biên
732,Highlands Coffee Võ Văn Kiệt - Phan Thiêt,"67-69 Võ Văn Kiệt, Phú Thủy, TP. Phan Thiết, Bình Thuận",(0252) 730 0015,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/732/x.html,Bình Thuận
733,Highlands Coffee Điện Biên Phủ - Trà Vinh,"414 Điện Biên Phủ, Phường 6, TP. Trà Vinh, Tỉnh Trà Vinh",(0294) 730 0122,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/733/x.html,Điện Biên
734,Highlands Coffee Vincom Lê Văn Việt,"Tầng L1, Vincom Plaza Lê Văn Việt, 50 Lê Văn Việt, Phường Hiệp Phú, Quận 9, Tp. Hồ Chí Minh",(028) 3730 5888,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/734/x.html,Hồ Chí Minh
735,Highlands Coffee 396 Nguyen Ai Quoc,"396 Nguyễn Ái Quốc, Hố Nai, Tp. Biên Hòa, tỉnh Đồng Nai",0251 730 0005,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/735/x.html,Đồng Nai
736,Highlands Coffee Eco Green D7,"HR2SH, Block HR2, Eco Green Saigon - 107 Nguyễn Văn Linh, Tân Thuận Tây, Quận 7, HCMC",028 7100 0107,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/736/x.html,Hồ Chí Minh
737,Highlands Coffee 30 thang 4 Vung Tau 2,"551 đường 30/4, Rạch Dừa, Tp. Vũng Tàu, tỉnh Bà Rịa – Vũng Tàu",0254 7300 177,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/737/x.html,Bà Rịa - Vũng Tàu
739,Highlands Coffee Hoang Van Thu Pleiku,"102-104 Hoàng Văn Thụ &amp; 71/11 Hùng Vương, Phường Diên Hồng, Thành phố Pleiku, tỉnh Gia Lai",0269 730 0177,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/739/x.html,Gia Lai
738,Highlands Coffee 16 Thang 4 Phan Rang,"58, 16 tháng 4, Tấn Tài, Phan Rang – Tháp Chàm, Ninh Thuận",0259 730 0002,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/738/x.html,Ninh Thuận
741,Highlands Coffee Trường Sa HCM,"964 Trường Sa, P.13, Q.3, TP.HCM",028 7100 0964,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/741/x.html,Hồ Chí Minh
743,Highlands Coffee Nowzone HCM,"Gian hang 125, Tăng tret, TTTM Nowzone, 235 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP.HCM",028 7100 0235,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/743/x.html,Hồ Chí Minh
740,Highlands Coffee Chung Cư Vĩnh Hội,"2 Đường Vĩnh Hội, Phường 4, Quận 4, TP.HCM",028 7108 0002,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/740/x.html,Hồ Chí Minh
744,Highlands Coffee Akari City Binh Tan,"Tầng Trệt, Block Flora, Khu đô thị Akari city, 77 Võ Văn Kiệt, Phường An Lạc, Bình Tân, Tp. Hồ Chí Minh",028 7109 2015,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/744/x.html,Hồ Chí Minh
742,Highlands Coffee 312 Điện Biên Phủ HCM,"312 Điện Biên Phủ, Phường 17, Quận Bình Thạnh, TP.HCM",028 7108 0312,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/742/x.html,Hồ Chí Minh
745,Highlands Coffee Golden King D7,"15 Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp. Hồ Chí Minh",028 7102 2015,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/745/x.html,Hồ Chí Minh
